Date,Close
07/06/2018 16:00:00,84.47
08/06/2018 16:00:00,84.2
11/06/2018 16:00:00,84.46
12/06/2018 16:00:00,84.94
13/06/2018 16:00:00,85.24
14/06/2018 16:00:00,86.19
15/06/2018 16:00:00,85.8
18/06/2018 16:00:00,86.19
19/06/2018 16:00:00,86.74
20/06/2018 16:00:00,87.5
21/06/2018 16:00:00,86.51
22/06/2018 16:00:00,85.78
25/06/2018 16:00:00,83.16
26/06/2018 16:00:00,84.55
27/06/2018 16:00:00,83.03
28/06/2018 16:00:00,85.07
29/06/2018 16:00:00,84.99
02/07/2018 16:00:00,85.69
03/07/2018 13:00:00,84.7
05/07/2018 16:00:00,84.99
06/07/2018 16:00:00,85.53
09/07/2018 16:00:00,86.95
10/07/2018 16:00:00,87.15
11/07/2018 16:00:00,87.75
12/07/2018 16:00:00,89.83
13/07/2018 16:00:00,90.65
16/07/2018 16:00:00,91.12
17/07/2018 16:00:00,92.2
18/07/2018 16:00:00,92.15
19/07/2018 16:00:00,90.65
20/07/2018 16:00:00,90.69
23/07/2018 16:00:00,90.1
24/07/2018 16:00:00,91.46
25/07/2018 16:00:00,93.18
26/07/2018 16:00:00,90.4
27/07/2018 16:00:00,90.86
30/07/2018 16:00:00,88.96
31/07/2018 16:00:00,88.87
01/08/2018 16:00:00,89.86
02/08/2018 16:00:00,91.72
03/08/2018 16:00:00,91.16
06/08/2018 16:00:00,92.39
07/08/2018 16:00:00,93.12
08/08/2018 16:00:00,94.33
09/08/2018 16:00:00,94.93
10/08/2018 16:00:00,94.32
13/08/2018 16:00:00,94.81
14/08/2018 16:00:00,95.98
15/08/2018 16:00:00,94.13
16/08/2018 16:00:00,94.33
17/08/2018 16:00:00,94.11
20/08/2018 16:00:00,93.84
21/08/2018 16:00:00,94.17
22/08/2018 16:00:00,95.25
23/08/2018 16:00:00,95.15
24/08/2018 16:00:00,95.27
27/08/2018 16:00:00,96.38
28/08/2018 16:00:00,96.64
29/08/2018 16:00:00,99.91
30/08/2018 16:00:00,100.12
31/08/2018 16:00:00,100.64
04/09/2018 16:00:00,101.98
05/09/2018 16:00:00,99.74
06/09/2018 16:00:00,97.92
07/09/2018 16:00:00,97.6
10/09/2018 16:00:00,96.95
11/09/2018 16:00:00,99.36
12/09/2018 16:00:00,99.5
13/09/2018 16:00:00,99.49
14/09/2018 16:00:00,98.51
17/09/2018 16:00:00,95.4
18/09/2018 16:00:00,97.05
19/09/2018 16:00:00,96.32
20/09/2018 16:00:00,97.22
21/09/2018 16:00:00,95.75
24/09/2018 16:00:00,96.72
25/09/2018 16:00:00,98.73
26/09/2018 16:00:00,98.74
27/09/2018 16:00:00,100.65
28/09/2018 16:00:00,100.15
01/10/2018 16:00:00,100.22
02/10/2018 16:00:00,98.57
03/10/2018 16:00:00,97.64
04/10/2018 16:00:00,95.47
05/10/2018 16:00:00,94.48
08/10/2018 16:00:00,93.22
09/10/2018 16:00:00,93.52
10/10/2018 16:00:00,87.76
11/10/2018 16:00:00,85.97
12/10/2018 16:00:00,89.43
15/10/2018 16:00:00,88.05
16/10/2018 16:00:00,91
17/10/2018 16:00:00,91.59
18/10/2018 16:00:00,88.54
19/10/2018 16:00:00,88.2
22/10/2018 16:00:00,89.47
23/10/2018 16:00:00,88.44
24/10/2018 16:00:00,83.21
25/10/2018 16:00:00,89.11
26/10/2018 16:00:00,82.14
29/10/2018 16:00:00,76.94
30/10/2018 16:00:00,76.52
31/10/2018 16:00:00,79.9
01/11/2018 16:00:00,83.28
02/11/2018 16:00:00,83.28
05/11/2018 16:00:00,81.39
06/11/2018 16:00:00,82.14
07/11/2018 16:00:00,87.77
08/11/2018 16:00:00,87.75
09/11/2018 16:00:00,85.62
12/11/2018 16:00:00,81.84
13/11/2018 16:00:00,81.56
14/11/2018 16:00:00,79.95
15/11/2018 16:00:00,80.97
16/11/2018 16:00:00,79.67
19/11/2018 16:00:00,75.61
20/11/2018 16:00:00,74.77
21/11/2018 16:00:00,75.84
23/11/2018 13:00:00,75.1
26/11/2018 16:00:00,79.07
27/11/2018 16:00:00,79.07
28/11/2018 16:00:00,83.89
29/11/2018 16:00:00,83.68
30/11/2018 16:00:00,84.51
03/12/2018 16:00:00,88.62
04/12/2018 16:00:00,83.42
06/12/2018 16:00:00,84.96
07/12/2018 16:00:00,81.46
10/12/2018 16:00:00,82.05
11/12/2018 16:00:00,82.16
12/12/2018 16:00:00,83.18
13/12/2018 16:00:00,82.92
14/12/2018 16:00:00,79.6
17/12/2018 16:00:00,76.05
18/12/2018 16:00:00,77.57
19/12/2018 16:00:00,74.75
20/12/2018 16:00:00,73.04
21/12/2018 16:00:00,68.87
24/12/2018 13:00:00,67.2
26/12/2018 16:00:00,73.55
27/12/2018 16:00:00,73.08
28/12/2018 16:00:00,73.9
31/12/2018 16:00:00,75.1
02/01/2019 16:00:00,76.96
03/01/2019 16:00:00,75.01
04/01/2019 16:00:00,78.77
07/01/2019 16:00:00,81.48
08/01/2019 16:00:00,82.83
09/01/2019 16:00:00,82.97
10/01/2019 16:00:00,82.81
11/01/2019 16:00:00,82.03
14/01/2019 16:00:00,80.86
15/01/2019 16:00:00,83.73
16/01/2019 16:00:00,84.19
17/01/2019 16:00:00,84.66
18/01/2019 16:00:00,84.81
22/01/2019 16:00:00,81.61
23/01/2019 16:00:00,82
24/01/2019 16:00:00,82.75
25/01/2019 16:00:00,83.53
28/01/2019 16:00:00,81.89
29/01/2019 16:00:00,79.69
30/01/2019 16:00:00,83.52
31/01/2019 16:00:00,85.94
01/02/2019 16:00:00,81.31
04/02/2019 16:00:00,81.67
05/02/2019 16:00:00,82.94
06/02/2019 16:00:00,82.01
07/02/2019 16:00:00,80.72
08/02/2019 16:00:00,79.41
11/02/2019 16:00:00,79.55
12/02/2019 16:00:00,81.9
13/02/2019 16:00:00,82
14/02/2019 16:00:00,81.13
15/02/2019 16:00:00,80.4
19/02/2019 16:00:00,81.38
20/02/2019 16:00:00,81.11
21/02/2019 16:00:00,80.97
22/02/2019 16:00:00,81.58
25/02/2019 16:00:00,81.65
26/02/2019 16:00:00,81.82
27/02/2019 16:00:00,82.05
28/02/2019 16:00:00,81.99
01/03/2019 16:00:00,83.59
04/03/2019 16:00:00,84.81
05/03/2019 16:00:00,84.62
06/03/2019 16:00:00,83.45
07/03/2019 16:00:00,81.3
08/03/2019 16:00:00,81.04
11/03/2019 16:00:00,83.53
12/03/2019 16:00:00,83.66
13/03/2019 16:00:00,84.54
14/03/2019 16:00:00,84.31
15/03/2019 16:00:00,85.62
18/03/2019 16:00:00,87.11
19/03/2019 16:00:00,88.09
20/03/2019 16:00:00,89.86
21/03/2019 16:00:00,90.96
22/03/2019 16:00:00,88.24
25/03/2019 16:00:00,88.71
26/03/2019 16:00:00,89.19
27/03/2019 16:00:00,88.29
28/03/2019 16:00:00,88.67
29/03/2019 16:00:00,89.04
01/04/2019 16:00:00,90.71
02/04/2019 16:00:00,90.7
03/04/2019 16:00:00,91.04
04/04/2019 16:00:00,90.94
05/04/2019 16:00:00,91.86
08/04/2019 16:00:00,92.49
09/04/2019 16:00:00,91.79
10/04/2019 16:00:00,92.37
11/04/2019 16:00:00,92.2
12/04/2019 16:00:00,92.15
15/04/2019 16:00:00,92.24
16/04/2019 16:00:00,93.15
17/04/2019 16:00:00,93.24
18/04/2019 16:00:00,93.08
22/04/2019 16:00:00,94.37
23/04/2019 16:00:00,96.19
24/04/2019 16:00:00,95.09
25/04/2019 16:00:00,95.11
26/04/2019 16:00:00,97.53
29/04/2019 16:00:00,96.92
30/04/2019 16:00:00,96.33
